,Unnamed: 0,age,education,employment,meanhouseholdincome,log_income
2198,2199,37.655556,12.695652,1.761403509,51786.689,4.714218145136518
2200,2201,43.971429,14.067633,1.974683544,59034.335,4.77110467543623
2202,2203,42.540713,13.11949,1.826245999,53946.629,4.731964311809685
2204,2205,39.183526,13.156863,2.028673835,48702.109,4.687547768344621
2206,2207,44.601956,14.098482,1.662704565,60525.223,4.781936398237538
2208,2209,39.021123,14.397479,2.052307692,64696.686,4.810882035092591
2210,2211,40.752312,13.729452,1.841680129,47851.796,4.679898242598792
2212,2213,38.931005,13.400491,1.80794702,63874.576,4.8053280303017285
2214,2215,40.227558,12.543338,1.854623196,44887.795,4.6521282723017965
2216,2217,46.145097,11.838305,1.496367776,36432.572,4.56148983185071
2218,2219,38.029149,13.633812,2.036321031,47555.099,4.677197090123865
2220,2221,43.877863,12.169281,1.695046941,40615.287,4.608689526438416
2222,2223,50.748777,14.184341,1.633920297,50955.408,4.707190283335958
2224,2225,41.410475,11.935414,1.473782772,37111.304,4.569506214657453
2226,2227,40.431892,13.114113,1.899875879,48622.016,4.686832961901891
2228,2229,44.232372,13.092511,1.926640927,43435.018,4.637840005825961
2230,2231,41.942623,13.908333,1.788732394,49016.892,4.6903457706035
2232,2233,41.155021,12.572708,1.884469697,46193.597,4.6645817811776755
2234,2235,39.112161,13.037543,1.782071097,44872.126,4.651976646493078
2236,2237,46.32377,13.193548,1.571428571,36500.0,4.562292864456475
2238,2239,38.545082,12.751371,1.53442623,49700.73,4.69636276765976
2240,2241,39.208528,12.974731,1.991439054,49899.38,4.698095149546204
2242,2243,42.374331,12.314928,1.742698804,43470.759,4.638197223044163
2244,2245,40.229052,13.647815,2.057948316,60938.228,4.784889821383031
2246,2247,37.719577,14.311741,2.061889251,61121.387,4.786193200927773
2248,2249,43.039362,14.632507,1.593902439,74781.067,4.873791657513925
2250,2251,49.585641,16.163648,1.535828497,89812.074,4.953334725521301
2252,2253,53.3,13.694805,1.266272189,47500.0,4.676693609624866
2254,2255,42.176944,13.391144,1.578595318,50787.625,4.705757904234167
2256,2257,40.07799,12.354093,1.619887863,44830.764,4.651576140118455
2258,2259,40.146512,14.21865,1.974063401,56123.229,4.7491426498214
2260,2261,40.515896,13.482759,1.989473684,48212.014,4.683155274001512
2262,2263,38.00675,14.17,2.16796875,68519.087,4.835811567464756
2264,2265,44.035431,12.533199,1.592502603,41843.475,4.621627744469549
2266,2267,42.935455,13.905544,1.863206783,57083.325,4.756509262044141
2268,2269,42.950663,13.511877,1.721194879,57169.973,4.757167987107507
2270,2271,38.78055,14.208686,1.940264096,82311.157,4.915458706356004
2272,2273,43.313218,13.061942,2.03690205,50127.645,4.700077301909498
2274,2275,36.667992,13.641176,1.85786802,67391.304,4.828603859911179
2276,2277,46.757798,13.90709,1.679738562,42411.654,4.627485209716632
2278,2279,34.630452,13.223346,2.146003552,64022.307,4.806331319594396
2280,2281,36.521096,13.703527,2.069625096,58181.551,4.764785294459392
2282,2283,36.204218,13.653492,1.876176325,79021.05,4.897742796114554
2284,2285,42.097528,13.843816,1.800369804,65565.999,4.816678682747837
2286,2287,37.561437,11.853999,1.799539171,44026.373,4.643712908694413
2288,2289,37.858225,13.648649,1.716180371,66507.082,4.822867893570152
2290,2291,36.927136,13.002804,2.148828125,53753.189,4.730404234615908
2292,2293,38.479102,14.008869,1.902351534,79076.073,4.898045093661645
2294,2295,41.120415,13.732418,1.830813241,67532.22,4.829511026603087
2296,2297,40.468581,14.604167,1.838376891,88925.384,4.949025749244053
2298,2299,44.463357,14.676829,1.670520231,56732.022,4.7538282626373825
2300,2301,36.911031,13.613999,1.965517241,73866.335,4.868446551318771
2302,2303,53.418708,12.309524,1.590909091,50244.186,4.701085814665631
2304,2305,44.426261,15.07393,1.369747899,110288.835,5.0425315492188005
2306,2307,34.460552,14.474268,2.010762332,85500.973,4.931971057022049
2308,2309,35.063421,13.433216,2.208385482,65328.691,4.815103956258506
2310,2311,42.137575,13.348665,1.944986979,44642.728,4.649750725336943
2312,2313,41.564783,14.038257,1.775605486,80197.281,4.904159644260302
2314,2315,44.225471,13.024707,1.490291262,49257.09,4.692468751102906
2316,2317,40.468673,12.266007,1.860735469,44700.792,4.650315217945863
2318,2319,43.868073,14.729909,1.410412441,81735.035,4.912408252930349
2320,2321,39.77793,13.019417,1.752595156,56145.307,4.749313460879185
2322,2323,41.625483,12.507617,1.841946207,48992.586,4.690130363642685
2324,2325,38.358623,12.680819,1.807897895,47589.216,4.677508550151175
2326,2327,38.846154,13.333333,2.06557377,47957.746,4.680858763193161
2328,2329,35.546891,13.838258,2.100274725,70022.367,4.845236787343951
2330,2331,41.926732,12.738208,1.779745042,42867.177,4.632124884170982
2332,2333,45.89727,13.834396,1.41501229,58249.03,4.7652886976095585
2334,2335,39.731616,14.261828,1.895657078,73188.379,4.864442128369397
2336,2337,42.340104,13.247489,1.728407065,49894.45,4.698052239642906
2338,2339,37.078345,13.065424,1.890804598,53149.057,4.725495563434489
2340,2341,56.162281,15.33,1.476635514,83432.203,4.9213337111388045
2342,2343,36.209738,13.569536,1.441624365,38413.295,4.584481561498481
2344,2345,42.230409,13.707356,2.000496032,55931.889,4.747659487099081
2346,2347,43.685131,14.505882,2.014035088,72690.153,4.861475582971707
2348,2349,38.78777,12.445652,1.830275229,45241.228,4.655534384635065
2350,2351,45.383721,17.352941,2.2,75851.351,4.879963320476999
2352,2353,38.352443,14.216131,2.016748768,51509.824,4.7118900659753296
2354,2355,51.837654,12.948673,1.874418605,44399.046,4.647373638551851
2356,2357,40.356589,13.320557,1.939297125,51367.412,4.710687685591336
2358,2359,40.194457,13.108434,2.004744958,56916.493,4.755238132493233
2360,2361,38.572368,14.437616,2.090756303,54448.252,4.735983941778846
2362,2363,52.433333,14.611111,1.5,51131.579,4.708689204430008
2364,2365,38.720165,13.595506,1.670103093,47295.455,4.674819407899341
2366,2367,40.968293,14.29927,1.987421384,50670.455,4.70475480409533
2368,2369,45.185391,13.954528,1.874593359,44719.912,4.650500940273
2370,2371,39.853855,14.493392,1.829626335,63279.856,4.801265482207753
2372,2373,37.212302,13.093333,1.786885246,43243.976,4.635925617646576
2374,2375,37.072992,13.370056,1.947422469,52838.189,4.722947923991976
2376,2377,36.934438,15.099454,1.974698326,82124.75,4.914474060512608
2378,2379,31.088441,12.855282,2.214929215,53618.017,4.729310748067547
2380,2381,36.986111,12.5,2.055267703,50828.111,4.706103969676722
2382,2383,36.119022,12.348537,1.877304965,46579.893,4.668198486569573
2384,2385,36.492078,14.191366,2.133212779,60767.049,4.7836681464323165
2386,2387,39.186312,12.978022,1.75879397,47050.691,4.672566005983962
2388,2389,35.680473,14.59934,2.166012751,70529.098,4.848368329667264
2390,2391,39.85037,13.358178,1.569573284,40942.413,4.61217343485074
2392,2393,39.448248,14.022321,2.12020202,60879.555,4.784471469292234
2394,2395,34.940504,14.494705,2.214964371,67753.749,4.830933330911259
2396,2397,36.743202,12.18469,1.907580478,46481.257,4.667277864235591
2398,2399,34.357326,13.463675,2.224862888,51687.384,4.71338455222738
2400,2401,35.563458,14.651824,2.250990753,72641.648,4.861185688337746
2402,2403,38.766794,13.298779,1.971386181,49815.856,4.697367597323594
2404,2405,38.541888,14.360321,1.964142195,73616.919,4.866977637488555
2406,2407,29.263889,13.0,2.333333333,26015.152,4.415226367713062
2408,2409,40.691796,15.006689,1.862686567,59802.26,4.776717596814209
2410,2411,40.052174,14.134281,2.095729013,49674.274,4.696131528522709
2412,2413,37.296012,12.052009,1.81663113,37825.773,4.5777878119418665
2414,2415,40.481003,12.19621,1.974358974,36957.754,4.567705570366114
2416,2417,40.322937,13.527629,1.947552448,39170.185,4.5929556227168575
2418,2419,36.733635,13.956332,2.101614435,48704.724,4.687571086628061
2420,2421,34.715347,14.866505,2.243956044,58836.788,4.769648955830617
2422,2423,45.075342,12.436975,2.30952381,38522.388,4.585713201169979
2424,2425,26.410256,14.571429,2.344827586,34760.0,4.541079767776629
2426,2427,41.458146,15.012129,1.964806867,71090.897,4.851813994038233
2428,2429,38.039106,14.302366,1.989036805,59053.401,4.771244914532081
2430,2431,38.980423,13.692608,2.035685752,56092.344,4.748903588788182
2432,2433,59.571429,11.904762,1.142857143,21785.714,4.338171797972882
2434,2435,36.144261,13.279014,1.987383798,43822.493,4.641697080329805
2436,2437,36.605419,14.302267,2.219132369,52674.806,4.721602944787311
2438,2439,37.400576,13.534137,2.064638783,55793.68,4.7465850072426985
2440,2441,46.286697,14.413043,1.921465969,46222.826,4.664856494122036
2442,2443,39.737281,13.133169,1.900948367,52576.923,4.720795165961606
2444,2445,41.663239,12.739437,1.935483871,48613.014,4.686752548105808
2446,2447,40.800327,13.612385,1.891348089,59916.115,4.777543645666682
2448,2449,39.588362,13.470238,2.108695652,52148.515,4.717241945811675
2450,2451,39.012821,13.110132,2.34939759,42202.811,4.625341378950555
2452,2453,35.289474,12.888889,2.172413793,52321.429,4.71867959690527
2454,2455,48.116279,12.22314,1.676923077,36427.869,4.56143376611948
2456,2457,52.487805,11.756098,1.317073171,33648.649,4.526967631899562
2458,2459,38.177681,13.291743,1.911908646,44514.019,4.648496806835349
2460,2461,36.912541,13.121588,1.849450549,50726.316,4.705233322814786
2462,2463,40.171498,14.621118,2.145454545,51604.278,4.712685706177229
2464,2465,46.062859,12.952547,1.585861954,38934.632,4.590336074213248
2466,2467,34.712707,14.639098,2.042056075,47935.165,4.680654226616372
2468,2469,39.311258,13.60951,2.11318408,47335.678,4.675188601999503
2470,2471,46.423077,13.222772,1.859728507,44833.333,4.651601026389809
2472,2473,43.690771,12.834816,1.453001133,40727.689,4.609889767733378
2474,2475,42.298969,12.983871,1.695652174,48204.545,4.683087987935188
2476,2477,37.808333,13.04898,1.913194444,48165.468,4.682735784467094
2478,2479,37.209964,12.502513,1.904109589,34154.902,4.533453043559851
2480,2481,40.904789,12.714531,1.644970414,36635.908,4.563906959748445
2482,2483,35.534506,12.804301,1.990548204,40591.065,4.608430446181919
2484,2485,47.18847,13.444954,1.823129252,40874.26,4.611449903140495
2486,2487,39.773133,13.580345,1.838592233,49473.214,4.6943701249816145
2488,2489,42.768147,12.931034,1.537153089,36499.142,4.562282655441539
2490,2491,41.850248,13.859477,2.272727273,50905.136,4.7067616020603715
2492,2493,35.354281,13.055753,2.028511088,42298.246,4.6263223586678315
2494,2495,45.65,13.32,1.862068966,77983.871,4.892004789100413
2496,2497,36.741543,13.304465,2.044171037,59355.241,4.773459072690551
2498,2499,41.433648,12.633686,1.88069594,51208.342,4.709340714676268
2500,2501,37.061826,13.592487,2.06345957,54667.469,4.737728967347223
2502,2503,40.209532,13.123675,1.936016512,39578.521,4.597459561130106
2504,2505,42.231554,12.66129,1.706586826,42781.043,4.631251368445488
2506,2507,42.327731,13.310606,1.80369515,50169.412,4.700439011000807
2508,2509,39.729572,12.164021,1.658536585,45792.271,4.660792182254742
2510,2511,38.062842,12.746479,1.654867257,44878.676,4.65204003598483
2512,2513,40.566829,14.107397,1.945842625,65680.355,4.81743549146407
2514,2515,38.888393,13.562835,2.004148079,58554.885,4.7675631323724526
2516,2517,39.244088,13.09113,1.739413681,46353.558,4.666083075275796
2518,2519,36.590455,13.105452,2.119196989,54470.171,4.736158738670229
2520,2521,41.794522,13.896287,1.807570978,64628.456,4.8104237805754675
2522,2523,36.310841,12.953333,1.728292971,48569.617,4.686364678819086
2524,2525,44.565789,13.026316,1.636363636,38215.116,4.582235182201339
2526,2527,38.553074,13.314184,2.040024469,53875.697,4.731392901754325
2528,2529,43.054988,12.98705,1.980442063,43162.087,4.635102435794716
2530,2531,44.60091,13.853755,1.351778656,51464.222,4.711505411802211
2532,2533,40.97305,12.559709,1.827919227,39621.801,4.597934212408613
2534,2535,39.693696,13.045332,1.956102577,51689.965,4.713406238100908
2536,2537,39.472022,14.068275,1.898015933,67113.592,4.82681048340029
2538,2539,39.020614,12.943723,1.936977133,49141.458,4.691448037613357
2540,2541,38.29763,13.540769,2.007602154,56658.841,4.753267686448932
2542,2543,39.755556,13.524065,1.836191273,53483.989,4.728223790812887
2544,2545,40.889789,12.664336,1.716783217,39145.726,4.592684351938223
2546,2547,43.850634,13.535215,1.814828946,55147.494,4.741525782112576
2548,2549,42.156748,12.872948,1.854201773,45470.971,4.657734228351564
2550,2551,37.152537,14.637989,2.234311512,70684.061,4.849321493002612
2552,2553,43.258056,13.431119,1.80714683,35809.764,4.55400145885509
2554,2555,42.143811,13.921046,1.910302165,52398.671,4.7193202720088046
2556,2557,41.728665,14.701244,1.607477774,88659.787,4.947726683597246
2558,2559,42.37037,15.099577,1.742073579,91268.749,4.960322097795178
2560,2561,42.916269,13.244366,1.758728913,41044.046,4.613250165672555
2562,2563,41.765073,12.874755,1.608474576,43195.781,4.635441330659877
2564,2565,40.046632,12.240474,1.406127258,38889.074,4.589827602147764
2566,2567,41.883895,13.693023,1.629955947,44609.005,4.649422536448775
2568,2569,42.214286,13.12,1.9125,45301.325,4.656110904700978
2570,2571,42.248374,12.768005,1.721163749,43332.653,4.636815279110284
2572,2573,40.752,12.443403,1.519756839,44864.825,4.6519059780786955
2574,2575,40.974747,12.950355,1.767515924,50648.97,4.704570617951685
2576,2577,44.375698,12.139216,1.488850772,36350.761,4.560513507207195
2578,2579,38.295263,12.898297,2.058774489,48095.12,4.682101012660963
2580,2581,41.218905,13.492701,1.8,52760.274,4.722307042302285
2582,2583,37.763441,12.783282,1.95968275,43923.398,4.642695930612465
2584,2585,40.67506,12.973262,1.79389313,43693.548,4.640417311687345
2586,2587,45.331897,12.461111,1.689655172,47276.19,4.674642469382313
2588,2589,45.406256,12.635101,1.650354783,39149.103,4.592721815778046
2590,2591,43.122078,13.213592,1.750750751,41104.52,4.613889581076176
2592,2593,37.683628,12.66321,2.004748338,47864.402,4.680012637369686
2594,2595,43.706012,11.959938,1.607432432,35881.609,4.554871909404213
2596,2597,40.509753,12.885125,1.834285714,47603.991,4.677643364414164
2598,2599,42.964115,14.086346,1.91328935,43942.926,4.642888971641067
2600,2601,40.048913,12.872247,1.688259109,45616.343,4.659120465539903
2602,2603,40.773892,13.873303,1.790471311,67572.334,4.82976892004699
2604,2605,40.079515,13.622857,2.028813559,48066.22,4.68183996989877
2606,2607,41.273183,12.87108,1.59613319,41274.194,4.615678601140884
2608,2609,36.917243,13.145635,1.824419778,49662.964,4.696032635686339
2610,2611,42.08998,13.497041,1.629820051,42200.483,4.625317421649691
2612,2613,43.016321,13.049159,1.886905917,47429.877,4.676051998396536
2614,2615,43.018293,12.484252,1.77037037,38694.783,4.587652415482943
2616,2617,34.69863,12.705882,2.018181818,30427.536,4.483266784927005
2618,2619,37.139982,12.113103,1.506524318,38472.19,4.585146908891801
2620,2621,42.42127,13.430663,1.708683106,45383.831,4.656901153336831
2622,2623,46.075613,12.108401,1.360288231,33385.714,4.523560668661286
2624,2625,42.580734,12.694706,1.63239473,41884.418,4.622052485132493
2626,2627,34.740687,12.060465,1.775431862,38787.39,4.588690556946441
2628,2629,37.425826,12.88585,1.670030272,41046.713,4.613278384765612
2630,2631,42.862319,11.958188,1.314371257,27510.448,4.439497662812209
2632,2633,41.561618,12.815421,1.505386417,37186.762,4.57038836424888
2634,2635,39.677023,13.039639,2.021524664,45569.227,4.658671661619933
2636,2637,43.687727,12.679682,1.3642092,42180.163,4.625108253683784
2638,2639,38.209662,12.514124,1.707317073,39215.596,4.593458819818997
2640,2641,36.137011,12.847826,1.62585034,39007.246,4.591145289219149
2642,2643,39.196491,12.35567,1.711009174,39358.407,4.5950375123937
2644,2645,38.890336,13.778876,1.961221522,60638.579,4.782749015518297
2646,2647,42.209272,11.860829,1.449013158,36746.461,4.565215519143188
2648,2649,38.513877,12.512696,1.850457782,40430.481,4.606708908150473
2650,2651,36.211018,12.79898,2.057692308,47126.455,4.673264771992976
2652,2653,46.226586,11.726141,1.521072797,35138.225,4.545779819419513
2654,2655,42.373384,12.100334,1.386602871,31904.537,4.503852446504119
2656,2657,43.25,12.645161,1.631921824,37810.811,4.577615992597857
2658,2659,42.324569,11.898955,1.61627907,35853.909,4.5545365118750105
2660,2661,32.877266,12.559091,1.929435484,37058.233,4.568884707572067
2662,2663,40.586207,11.341463,1.4375,34630.435,4.539457946845825
2664,2665,39.827004,12.408994,1.910369069,40364.312,4.6059975544374225
2666,2667,42.586777,12.783333,1.900497512,42500.0,4.628388930050312
2668,2669,41.286647,12.101892,1.857881137,37834.174,4.577884256840446
2670,2671,41.12076,12.378987,1.897707231,41466.667,4.617699129126251
2672,2673,47.45122,11.032258,1.538461538,26586.207,4.424656381841863
2674,2675,41.151628,15.069325,1.725864217,111042.113,5.045487717299443
2676,2677,35.309084,14.404624,2.026282051,95939.568,4.98199775857809
2678,2679,38.61609,14.147434,1.813569499,75433.712,4.877565479337997
2680,2681,35.458333,15.073684,2.25,75257.009,4.876546953811003
2682,2683,39.269147,13.680272,2.294746215,80300.206,4.904716659407554
2684,2685,37.006383,13.823164,2.061979648,73282.435,4.8649998914662085
2686,2687,37.670821,13.845019,2.061924106,70291.051,4.8469000369869635
2688,2689,41.873305,14.036074,1.760690173,70871.766,4.850473254752475
2690,2691,40.583438,14.587412,1.807678059,93160.079,4.9692298481457
2692,2693,40.483282,14.442056,1.920615704,85687.989,4.932919950551043
2694,2695,41.9727,13.413262,1.865829183,74389.846,4.87151365964373
2696,2697,45.906468,15.109778,1.948110547,73607.331,4.866921070509971
2698,2699,40.257097,13.970537,2.055109961,76966.986,4.8863044800738695
