,age,education,employment,meanhouseholdincome,log_income
18096,35.73055,12.022213,1.771110313,49446.589,4.69413633780232
18098,39.165521,11.620536,1.642666667,47550.212,4.677152457555765
18100,46.350038,13.067992,1.309167446,51514.052,4.711925712024416
18102,37.450206,10.493976,1.374162679,42440.933,4.627784922644425
18104,43.45441,11.976217,1.612682293,39428.7,4.595812458226311
18108,41.493092,12.059649,1.700647587,32305.178,4.509272138324796
18110,46.194827,14.881851,1.663224782,38744.427,4.588209242398226
18112,35.147495,12.528328,1.777041943,50001.856,4.6989861250479885
18114,40.301793,13.85124,1.960199005,51656.527,4.713125204093626
18116,37.552682,13.32944,1.732788296,58231.09,4.765154919535378
18118,39.713714,12.660178,1.608011445,67197.783,4.827354944977201
18120,36.62312,11.795287,1.513983841,48800.327,4.6884227321219685
18122,43.114613,11.621144,1.459684893,41068.301,4.613506736416172
18124,45.616393,11.588556,1.298412698,38028.627,4.580110645761628
18126,40.151545,11.861357,1.640753828,43089.898,4.634375466051942
18128,41.59795,11.96498,1.483368532,38196.351,4.5820218755750775
18132,42.73243,11.818766,1.53490991,48200.105,4.68304798431501
18134,45.778349,12.208114,1.542790781,43110.198,4.634580017521249
18136,39.635842,11.949054,1.557682745,50272.4,4.7013296189037534
18138,40.090361,12.391627,1.809779368,53304.455,4.726763507357969
18140,46.440299,10.653465,1.31627907,33022.5,4.518809948851226
18142,43.105337,11.450526,1.73015873,38989.642,4.5909492475465825
18144,42.78125,11.758933,1.391462307,38414.149,4.5844912165766205
18146,48.818182,11.789474,1.263157895,59166.667,4.77207710511818
18148,42.570349,12.300551,1.551503759,40955.056,4.612307524102713
18150,36.011257,13.918698,1.971512274,67995.845,4.832482375225288
18152,39.148835,12.986189,1.886835443,47823.949,4.679645434558906
18154,37.836387,11.945904,1.799874417,48483.543,4.685594348970246
18156,36.562435,11.42933,1.726227352,44231.044,4.645727190287265
18158,38.597235,11.813104,1.605697428,43086.116,4.63433734635586
18160,34.907076,11.090597,1.638344227,41362.894,4.616610917036109
18162,39.601901,12.349133,1.557689239,59940.871,4.777723049382822
18164,53.721519,10.53125,1.714285714,39137.681,4.592595089110937
18166,33.06,12.0,0.825,37500.0,4.574031267727719
18168,41.660261,11.435711,1.413267921,37121.023,4.569619936219589
18170,41.042378,11.751084,1.725251076,42787.686,4.631318800047729
18172,38.138945,11.550249,1.611683849,43317.621,4.636664597192821
18174,37.827515,12.662939,1.874587971,51881.873,4.715015646264807
18176,40.812981,11.96684,1.67609075,40909.977,4.6118292353337225
18178,37.054891,12.090867,1.695512821,52824.344,4.722834112464548
18180,43.137221,11.716142,1.509602059,37471.6,4.573702237431553
18182,44.133731,10.874707,1.66033966,48234.009,4.6833533600811235
18184,37.765629,13.964745,1.516049383,64342.432,4.80849747223612
18186,40.958726,11.626043,1.456979241,40680.465,4.609385908502917
18188,37.533692,12.563492,1.649719101,58189.829,4.764847080952381
18190,37.824251,11.516372,1.619032258,41678.389,4.619910923776786
18192,46.443107,11.618871,1.347826087,34952.635,4.543479921793378
18194,39.363484,12.315081,1.618671527,46679.311,4.6691244371097
18196,39.185804,11.362849,1.298141892,43299.328,4.6364811562111825
18198,25.207497,10.968481,0.766590389,39716.814,4.598974403022862
18200,35.721244,11.966499,1.583684951,36981.183,4.567980799796503
18202,29.977778,11.728889,1.360128617,32892.977,4.5171031813623665
18204,41.007841,12.176232,1.58435682,47241.772,4.6743261792757025
18206,44.154999,11.600599,1.277271069,37402.143,4.5728964863291335
18208,37.70729,12.04563,1.556956876,41502.921,4.618078663688938
18210,43.626934,12.827778,1.519488554,42536.267,4.62875937337963
18212,38.643496,12.179446,1.514439851,40833.125,4.611012618187063
18214,42.775449,11.440385,1.392123288,37275.271,4.5714208095596875
18216,44.995633,12.567901,1.241573034,50344.512,4.701952135504963
18218,34.621838,13.397674,1.76877807,69673.042,4.843064772713021
18220,44.160182,11.139147,1.381112985,50226.619,4.700933944652419
18222,42.792806,12.179676,1.567401961,37814.439,4.577657661759455
18224,42.73716,11.982379,1.754612546,40371.369,4.606073476659881
18226,40.224974,12.173821,1.51626387,41164.925,4.614527328490019
18228,42.552617,11.150119,1.33033241,36487.979,4.562149809282577
18230,36.922849,12.31711,1.641074856,46588.933,4.668282764161066
18232,42.548297,12.457629,1.58972475,47656.822,4.678125078004532
18234,41.384651,12.007339,1.520267402,38562.969,4.586170463267065
18236,36.791629,12.168659,1.818396226,56478.431,4.751882623286188
18238,37.529526,11.595481,1.623614532,38014.661,4.579951121970324
18240,40.860822,12.605438,1.814311594,50602.383,4.704170969396743
18242,41.023744,12.10151,1.530345271,42548.351,4.628882733269537
18244,36.610745,12.16126,1.605090312,46379.256,4.666323777555824
18246,40.33516,11.706228,1.21516165,39784.502,4.599713926177277
18248,40.485741,11.459249,1.454268293,34015.77,4.531680306340718
18250,44.307692,17.076923,1.153846154,69444.444,4.841637505125266
18252,43.537391,12.040505,1.407935049,34059.12,4.532233422719909
18254,44.243929,13.05791,1.793712317,50470.988,4.703041806393054
18256,43.296757,12.113048,1.529578856,40102.853,4.6031752703279585
18258,44.780401,13.015011,1.632503411,42008.636,4.623338580436104
18260,46.947939,11.977778,1.532066508,32058.081,4.50593752188418
18262,39.433812,11.402844,1.603082852,31596.685,4.499641520538405
18264,40.399603,12.883554,1.795775684,48913.644,4.689430018375177
18266,41.232906,12.440806,1.72141662,40761.905,4.610254472480001
18268,51.441735,13.517067,1.184054588,52870.498,4.723213401149076
18270,44.267448,13.207409,1.719795185,34263.387,4.534830291574748
18272,45.524016,13.537256,1.512743937,57903.398,4.7627040505900915
18274,46.889825,13.472286,1.688654354,49126.853,4.691318944706593
18276,45.497285,11.873492,1.363576012,35931.089,4.55547038000798
18278,46.432099,11.600213,1.739526412,34797.755,4.54155122605686
18280,40.947368,12.704762,2.058558559,35352.804,4.548423865471892
18282,42.896142,11.857682,1.533450963,42195.181,4.625262854169872
18284,41.812617,11.895144,1.417028427,39674.185,4.598508014100151
18286,36.609927,12.202417,1.07518797,41528.696,4.618348294488267
18288,36.325963,13.664629,1.939112051,72361.23,4.859505940411003
18290,41.020915,12.107566,1.417074255,37332.283,4.572084549368707
18292,44.56054,12.616826,1.561505939,48869.086,4.689034216481241
18294,45.135094,13.028823,1.437047757,48768.337,4.688137946404826
18296,35.062973,11.807294,1.698624595,41265.277,4.615584764728721
18298,40.961457,13.886485,1.819084391,76984.222,4.886401725166242
18300,36.953434,12.155588,1.708646617,44201.38,4.645435828557898
18302,37.487259,12.447695,1.795486601,48394.029,4.6847917803981
18304,40.445895,12.245585,1.288944724,33963.051,4.531006697265282
18306,37.71872,12.283485,1.713705901,44399.328,4.647376396959205
18308,36.117143,12.644628,1.755395683,27163.636,4.433987902171287
18310,41.500727,12.002946,1.302759135,38302.059,4.583222120921698
18312,37.655642,12.015113,1.671013039,39908.642,4.601066949985461
18314,37.583333,12.684231,1.849732897,59100.38,4.771590273290267
18316,40.5704,11.706068,1.468639887,35751.658,4.553296187215538
18318,43.513924,11.482272,1.518212427,39328.874,4.5947115125783995
18320,59.653846,9.423077,1.615384615,12302.326,4.089987231233105
18322,39.009861,12.373356,1.772488991,50189.725,4.700614816098281
18324,37.068125,13.780286,1.918813087,70350.448,4.8472668674183605
18326,52.969773,12.70411,1.347258486,55581.081,4.744926989144655
18328,36.028867,12.521797,1.818629698,52672.053,4.721580246194865
18330,42.038698,11.712754,1.483405483,39307.283,4.594473025532436
18332,48.890196,11.520661,1.383333333,31755.025,4.501812458985273
18334,39.965979,12.156579,1.470786399,40983.654,4.612610676400272
18336,43.20088,11.614561,1.41634981,41238.095,4.615298594775953
18338,43.460767,12.262031,1.545344802,40696.127,4.609553079923896
18340,41.63571,11.769758,1.45320715,36290.653,4.55979478279811
18342,41.01981,11.446309,1.430858806,36919.065,4.567250693695086
18344,39.535356,13.408794,1.717967332,55704.511,4.745890366144659
18346,41.392857,12.139535,1.953488372,42464.286,4.628023826198555
18348,40.826772,11.756098,1.231578947,29827.381,4.4746151217099595
18350,41.61454,11.87029,1.681282723,42875.162,4.632205773997139
18352,40.319131,12.291233,1.395588235,39746.248,4.59929613802887
18354,42.884425,12.466426,1.576023392,46384.365,4.666371615501053
18356,30.928571,12.181818,2.181818182,32119.048,4.506762664425013
18358,40.84742,12.40043,1.634498834,44833.886,4.651606383193581
18360,45.677335,12.333909,1.259522031,44315.052,4.6465512632488215
18362,47.248401,11.736695,1.108566582,38354.797,4.583819688502611
18364,44.858459,12.033778,1.239400863,40309.757,4.6054101800960625
18366,42.970054,12.671026,1.464296004,46789.268,4.670146250876141
18368,30.519202,13.434089,1.555031976,38290.004,4.583085411716657
18370,36.291677,12.754481,1.804016886,49750.641,4.696798680679121
18372,37.556979,12.106626,1.645683822,42406.803,4.627435532733378
18374,40.427607,11.99235,1.598979013,40131.112,4.60348119384231
18376,37.752073,11.866899,1.523648649,39859.438,4.600531171052389
18378,44.557669,11.074074,1.514619883,38838.571,4.589263242393753
18380,41.472155,11.771975,1.6,38930.876,4.59029417607074
18382,38.882214,12.844104,1.907915644,51569.762,4.71239512709558
18384,37.417791,12.226207,1.717383995,43284.86,4.636336017179038
18386,42.612468,11.262818,1.271653543,33213.308,4.521312132888351
18388,40.493129,12.115576,1.571207798,42168.573,4.624988904578733
18390,48.854993,13.56656,1.607559801,36480.964,4.562066305926911
18392,40.903179,12.326829,1.62068797,36315.421,4.56009108324661
18394,43.046227,14.91962,1.839845491,53052.121,4.724702751483024
18398,38.916336,13.820711,1.785510649,57359.515,4.758605470523861
18400,39.590406,13.658309,1.821128494,65501.289,4.816249846557874
18402,32.49509,14.492984,2.053743728,72691.729,4.861484998836932
18404,40.623247,12.729505,1.65803083,51191.299,4.709196150088909
18406,43.926565,11.77638,1.546585632,37722.563,4.576601192520817
18408,45.332051,11.190141,1.488188976,35386.029,4.548831829092731
18410,42.027778,11.0,1.375,57707.547,4.761232613955069
18412,36.323318,12.786734,1.677654756,62722.538,4.7974236232907685
18414,38.829501,11.566148,1.101549053,32841.949,4.516428922345966
18416,56.0,13.549451,1.170542636,30992.126,4.491251369024025
18418,44.642045,12.104301,1.31866417,39256.342,4.593909828549021
18420,43.175075,11.789427,1.212634823,36560.345,4.563010285280867
18422,41.981467,12.833301,1.613722312,49183.486,4.691819307178424
18424,38.501134,11.580364,1.304227941,33925.844,4.5305306607528
18426,36.139889,12.762222,1.30075188,44447.211,4.647844514793043
18428,55.135417,10.863636,1.063953488,35457.627,4.549709667099909
18430,39.133796,12.614378,1.739294829,50129.084,4.700089768898312
18432,44.594209,11.845138,1.42272262,48064.277,4.681822413884711
18434,36.156685,12.489914,1.65210356,42112.583,4.624411879944213
18436,43.322552,12.179747,1.319148936,41644.336,4.61955594184801
18438,37.810487,11.970725,1.398148148,41017.114,4.612965099767892
18440,51.068627,11.264706,1.48,27904.192,4.445669451506976
18442,36.907692,11.679389,1.482269504,31618.852,4.499946097755709
18444,34.199262,11.350806,1.817749604,41139.004,4.614253772955687
18446,41.527703,11.524499,1.364748527,34386.087,4.536382757648237
18448,38.639298,11.872614,1.338643942,41128.815,4.614146196832908
18450,42.626157,11.583389,1.276473955,33950.522,4.530846456082698
18452,39.842548,12.299142,1.577877364,43942.193,4.642881727232483
18454,41.278714,11.790454,1.579591837,46950.515,4.671640360402588
18456,42.092315,11.906173,1.02409316,26481.168,4.422937136536846
18458,40.838612,13.061715,1.664609053,53027.042,4.72449740160645
18460,39.438466,11.67931,1.501503194,37940.256,4.5791002569430574
18462,38.477711,12.20085,1.608653846,51311.441,4.710214211294652
18464,37.560215,11.865341,1.553471324,47933.126,4.680635752803196
18466,35.573599,12.510144,1.691522763,53723.005,4.730160296967979
18470,34.324049,11.979443,1.567686722,38531.405,4.585814845312563
18472,24.92515,11.741379,1.062992126,34857.955,4.542301904912045
18474,40.82543,12.653531,1.424149338,47809.135,4.679510886173823
18476,37.188122,12.379794,1.857852668,56353.584,4.750921541711784
18478,35.443384,13.327602,1.917759237,66886.361,4.825337568495462
18480,35.778339,12.888859,1.792548883,59918.386,4.7775601064148026
18482,46.844595,13.782097,1.550422705,64078.302,4.806710994933224
18484,42.687439,12.185708,1.616028841,41061.232,4.613431975788952
18486,41.543251,13.350923,1.746212899,58265.042,4.765408063848652
18488,38.507203,11.977438,1.601358066,39603.593,4.597734588685298
18490,38.420351,14.216158,1.964143663,72371.252,4.8595660858496
18492,44.445866,12.427114,1.408496074,38165.651,4.5816726746383925
18494,42.840187,11.732497,1.448859455,38835.848,4.58923279262947
18496,39.049297,11.896769,1.592561907,41202.222,4.614920637788413
18498,37.682334,11.983202,1.598645216,43288.411,4.636371644334817
18500,38.529942,12.767089,1.893738433,53110.878,4.7251834809974325
18502,38.22349,12.822009,1.80698813,48270.204,4.683679134242083
18506,40.705378,11.839758,1.373190015,42021.427,4.623470796468381
18508,35.951869,11.984953,1.694715584,44896.741,4.652214817237508
18510,36.957411,11.692398,1.312354764,38989.919,4.590952332959477
18512,38.194365,11.796094,1.4426571,37085.832,4.569208026612092
18514,34.785319,11.570414,1.422214436,38100.14,4.5809265715054295
18516,38.154488,11.974063,1.45824645,41631.948,4.619426732430321
18518,42.920428,11.530731,1.205070843,38230.527,4.58241028472095
18520,39.428188,12.450098,1.643659711,44207.885,4.64549973782374
18522,39.987324,11.844592,1.444297956,35594.349,4.551381054351454
18524,38.279469,12.506502,1.596681922,45752.938,4.660418987281582
18526,39.014723,11.699525,1.349948079,37900.602,4.578646108205585
18528,40.492057,11.749686,1.145317546,40405.708,4.6064427209966725
18530,37.628155,12.096603,1.606212425,46090.513,4.663611541967639
18532,38.67608,11.792035,1.90438247,40148.077,4.60366474841198
18534,35.918323,12.654106,1.747345409,49056.799,4.690699206691591
18536,39.214205,11.73425,1.530270237,32648.17,4.513858843155489
18538,32.967093,13.364535,1.8867884,55485.052,4.744175997387431
18540,34.407186,11.3125,1.371681416,28662.037,4.45730705230078
18542,50.615646,11.692094,1.329908676,41732.624,4.620475692473346
18544,39.011811,11.08284,1.478947368,34023.438,4.531778196078098
18546,41.910207,11.202206,1.355905512,33282.748,4.522219176752295
18548,41.184783,10.24173,1.411764706,34618.243,4.539305022096039
18550,42.139765,11.485992,1.250559284,35911.813,4.55523733094117
18552,41.775997,11.737581,1.621177545,40649.515,4.609055368279896
18554,40.727577,11.804416,1.573481292,39785.416,4.599723903444225
18556,34.753695,12.030812,1.875,46596.324,4.668351656400586
18558,42.724809,12.003115,1.496947083,38021.253,4.5800264250496525
18560,35.958214,12.078947,1.613138686,36218.627,4.558931982763635
18562,35.649348,11.688206,1.553515215,37371.199,4.572537031773385
18564,46.332606,13.202141,1.461092315,53660.392,4.729653840956402
18566,38.776269,11.625843,1.733763014,39861.725,4.6005560886888865
18568,39.871854,11.779011,1.601150995,44459.348,4.647963089445327
18570,42.491974,11.892331,1.498912381,40650.561,4.609066543473093
18572,40.074559,11.808166,1.644638029,43474.681,4.638236404005446
18574,39.55478,12.344538,1.670933333,45582.079,4.658794129480534
18576,39.947229,12.376357,1.734567205,51856.663,4.7148045662838
18578,41.300221,11.285114,1.565508021,32179.971,4.507585648384961
18580,41.946645,11.708043,1.696918388,39201.973,4.593307925220709
18582,41.831452,12.573561,1.873106061,41887.156,4.62208087419659
18584,41.484592,12.321269,1.748464274,48626.748,4.686875226325735
18586,37.184296,13.540271,1.929380215,64711.484,4.810981359420742
18588,40.809735,11.038462,1.25,26901.163,4.429771055971341
18592,26.792829,11.472,2.181818182,45282.143,4.655926971869517
18594,43.196308,11.964867,1.515801822,39962.157,4.601648921693968
18596,38.807766,11.891467,1.952166065,41933.958,4.622565855879231
18598,45.253401,15.163916,1.316479569,70470.69,4.8480085238276995
18600,42.323325,12.67713,1.573748866,32974.876,4.518183171083694
18602,41.749609,11.747035,1.395266038,32499.219,4.511872924423002
18604,44.281662,13.818562,1.71259886,51792.888,4.714270128192918
18608,39.186898,12.859223,1.797799175,55197.798,4.741921752810286
18610,38.00305,11.832242,1.406120962,46360.03,4.666143708327586
18612,37.854608,11.891204,1.457674051,42216.895,4.625486288328465
18614,37.435435,12.063985,1.471100554,44318.681,4.646586826563654
